"content_id","user_id","reaction_type","datetime","content_type","category","type","sentiment","score","category_total_score"
"c2640cbbd9d4424e9ef5a4c972ea2f09","2ab641a86ad44d1a8511d87ff5346773","intrigued","2021-02-12 23:49:00","photo","travel","intrigued","positive",45,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","33a8d02ae2554ffe9d902df8c2914077","cherish","2020-11-03 13:58:00","photo","travel","cherish","positive",70,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","69f2735beee64fc1a934b31c20beb780","peeking","2020-11-06 16:38:00","photo","travel","peeking","neutral",35,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","75ef996fdee447d987e29b58ebd76ff0","scared","2021-05-13 17:36:00","photo","travel","scared","negative",15,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","7be6e8bc39b04035ac931df8fd7e1928","want","2021-04-13 18:11:00","photo","travel","want","positive",70,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","7e263bf1e0364cc89cb89beec89027a3","hate","2020-11-21 04:41:00","photo","travel","hate","negative",5,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","7e263bf1e0364cc89cb89beec89027a3","peeking","2020-11-19 04:50:00","photo","travel","peeking","neutral",35,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","7f8ef27a73f44bc1aa62f8aaea817294","want","2020-12-17 01:45:00","photo","travel","want","positive",70,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","85503a94e733486e989e12ff9b59f2d3","cherish","2021-03-05 14:45:00","photo","travel","cherish","positive",70,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","85503a94e733486e989e12ff9b59f2d3","hate","2021-05-05 21:35:00","photo","travel","hate","negative",5,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","8fe167eb3c69459ab32db030b942eab4","hate","2021-02-03 05:41:00","photo","travel","hate","negative",5,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","91dbe08262c34bfd97217c94be3a3d32","interested","2021-05-25 03:59:00","photo","travel","interested","positive",30,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","922d93a7d56a4e74b1bf1e7bab42dcc4","want","2021-01-06 03:11:00","photo","travel","want","positive",70,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","92c3576c863442a880056e1ff8c207e8","want","2020-12-17 16:31:00","photo","travel","want","positive",70,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","b596e7d8dd3f41258b994bf2283657cd","cherish","2020-09-09 12:37:00","photo","travel","cherish","positive",70,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","dab237a2dcc94322a9b6b2d16ee38c78","super love","2020-12-03 06:23:00","photo","travel","super love","positive",75,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","db392b866ba54a9b933aa2553488bb62","indifferent","2020-08-08 03:34:00","photo","travel","indifferent","neutral",20,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","dd1183453ba648009686d5479fee403d","heart","2020-12-03 07:42:00","photo","travel","heart","positive",60,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","f4ed8f9c5eac4d77a206c60afda2921a","indifferent","2021-06-07 16:28:00","photo","travel","indifferent","neutral",20,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","f9ecf6a2840243b3bf228cd54394ea02","hate","2020-12-05 08:17:00","photo","travel","hate","negative",5,"58348"
"c2640cbbd9d4424e9ef5a4c972ea2f09","ffdb3615516c422faa24a137e3027d3a","scared","2021-05-11 04:30:00","photo","travel","scared","negative",15,"58348"
"c39f187c932b4403ba6fe081b235dbd4","13f0db8a152a496fa6e81ed6a90b8788","disgust","2021-05-05 16:59:00","video","travel","disgust","negative",0,"58348"
"c39f187c932b4403ba6fe081b235dbd4","15cf43928541422b8957a9c0380c11d9","want","2021-01-07 07:34:00","video","travel","want","positive",70,"58348"
"c39f187c932b4403ba6fe081b235dbd4","1e571af51796424cb744a925897d44a3","hate","2020-11-12 01:02:00","video","travel","hate","negative",5,"58348"
"c39f187c932b4403ba6fe081b235dbd4","1ebc46faedd34decbb45c124daf83512","like","2021-04-01 04:34:00","video","travel","like","positive",50,"58348"
"c39f187c932b4403ba6fe081b235dbd4","2ad548cda8994992972b92cde9cea8f1","worried","2020-11-23 17:21:00","video","travel","worried","negative",12,"58348"
"c39f187c932b4403ba6fe081b235dbd4","317c70d5fe654663afb1150108e0e55c","super love","2020-09-07 01:09:00","video","travel","super love","positive",75,"58348"
"c39f187c932b4403ba6fe081b235dbd4","5ffd8b51164e47e2885e8b8c46eb63ed","dislike","2021-05-16 01:14:00","video","travel","dislike","negative",10,"58348"
"c39f187c932b4403ba6fe081b235dbd4","66663a0d856f487fa2a2258af21ab3e5","dislike","2021-02-06 00:43:00","video","travel","dislike","negative",10,"58348"
"c39f187c932b4403ba6fe081b235dbd4","69fcad9e45a94189b7e196b26c57c542","like","2020-12-22 10:03:00","video","travel","like","positive",50,"58348"
"c39f187c932b4403ba6fe081b235dbd4","69fcad9e45a94189b7e196b26c57c542","worried","2020-07-27 02:56:00","video","travel","worried","negative",12,"58348"
"c39f187c932b4403ba6fe081b235dbd4","7246fed187254dbbbccd5451346f122d","super love","2021-03-16 16:19:00","video","travel","super love","positive",75,"58348"
"c39f187c932b4403ba6fe081b235dbd4","7adafb3c7c7c492bbe5b5ddd9ff1316a","adore","2021-03-02 21:26:00","video","travel","adore","positive",72,"58348"
"c39f187c932b4403ba6fe081b235dbd4","8665a934dc22482b92892e2c9d6a4095","indifferent","2020-08-23 19:55:00","video","travel","indifferent","neutral",20,"58348"
"c39f187c932b4403ba6fe081b235dbd4","87026ce7fd0b4b579126d4bae2c1ee0e","intrigued","2021-05-30 11:44:00","video","travel","intrigued","positive",45,"58348"
"c39f187c932b4403ba6fe081b235dbd4","8b49caadbcc543debf4034a66ff8805c","adore","2020-11-07 05:38:00","video","travel","adore","positive",72,"58348"
"c39f187c932b4403ba6fe081b235dbd4","a483c273aee544bc883ed6963157aa4c","want","2021-05-29 10:17:00","video","travel","want","positive",70,"58348"
"c39f187c932b4403ba6fe081b235dbd4","ba55c3a85ab2486a8c90b972117453bb","love","2021-05-26 14:21:00","video","travel","love","positive",65,"58348"
"c39f187c932b4403ba6fe081b235dbd4","cafa0d0763be4b5bbc7fc4f4091d403d","hate","2020-09-16 15:19:00","video","travel","hate","negative",5,"58348"
"c39f187c932b4403ba6fe081b235dbd4","e8493c327f6f4e57a691cf0df6f015c9","heart","2020-09-13 20:10:00","video","travel","heart","positive",60,"58348"
"c39f187c932b4403ba6fe081b235dbd4","ed1c744d85614b41b83c7bf554fbca97","indifferent","2020-07-07 04:35:00","video","travel","indifferent","neutral",20,"58348"
"c39f187c932b4403ba6fe081b235dbd4","f5d9a26e986d4d8ea1c969493fb64736","like","2020-08-27 21:54:00","video","travel","like","positive",50,"58348"
"c3d1c36d2ad945cebe4951c103351e62","0c9ea4dac6094b08ab441da0530ba364","super love","2021-05-30 05:55:00","video","travel","super love","positive",75,"58348"
"c3d1c36d2ad945cebe4951c103351e62","109782f941414d5a826f9a4ea672f65b","intrigued","2021-01-28 21:09:00","video","travel","intrigued","positive",45,"58348"
"c3d1c36d2ad945cebe4951c103351e62","15e325b1c2214bf8801018d76b03646e","cherish","2021-01-17 11:14:00","video","travel","cherish","positive",70,"58348"
"c3d1c36d2ad945cebe4951c103351e62","1879b6981639438ea07eddd735f8d57c","interested","2021-05-06 16:22:00","video","travel","interested","positive",30,"58348"
"c3d1c36d2ad945cebe4951c103351e62","1e571af51796424cb744a925897d44a3","interested","2020-09-02 13:43:00","video","travel","interested","positive",30,"58348"
"c3d1c36d2ad945cebe4951c103351e62","225f147b095140a896fb2ceba9f3153a","want","2020-08-06 04:51:00","video","travel","want","positive",70,"58348"
"c3d1c36d2ad945cebe4951c103351e62","286516cfd23640de8d287d0bd173125d","cherish","2020-07-15 23:59:00","video","travel","cherish","positive",70,"58348"
"c3d1c36d2ad945cebe4951c103351e62","2a41e6284cc54765af2e8b3dec750c0b","peeking","2020-09-25 16:32:00","video","travel","peeking","neutral",35,"58348"
"c3d1c36d2ad945cebe4951c103351e62","30be215659d1451ebeea1a3690200a2b","intrigued","2021-04-30 16:39:00","video","travel","intrigued","positive",45,"58348"
"c3d1c36d2ad945cebe4951c103351e62","324e384a99634d1794aa21859ea85062","disgust","2021-06-18 07:41:00","video","travel","disgust","negative",0,"58348"
"c3d1c36d2ad945cebe4951c103351e62","3af8d78b55c44ac081617cc3f6ec11c9","heart","2020-08-19 23:33:00","video","travel","heart","positive",60,"58348"
"c3d1c36d2ad945cebe4951c103351e62","4172c4ea8fd94e50bd2c7020eab84f34","disgust","2021-05-03 02:38:00","video","travel","disgust","negative",0,"58348"
"c3d1c36d2ad945cebe4951c103351e62","56e65b5be1b44f67b596e75bf103783b","interested","2020-10-08 05:05:00","video","travel","interested","positive",30,"58348"
"c3d1c36d2ad945cebe4951c103351e62","5a1ab9a3198340219557d3700a276746","worried","2020-12-02 16:59:00","video","travel","worried","negative",12,"58348"
"c3d1c36d2ad945cebe4951c103351e62","7b7b58252ae1411999a7e638f13267a0","heart","2021-04-09 14:11:00","video","travel","heart","positive",60,"58348"
"c3d1c36d2ad945cebe4951c103351e62","8298747d33c8441c9c5aa6cf648c95d8","want","2021-04-04 10:10:00","video","travel","want","positive",70,"58348"
"c3d1c36d2ad945cebe4951c103351e62","85a3acae0e7149f4a6ee13d3df1f4962","want","2020-10-14 06:48:00","video","travel","want","positive",70,"58348"
"c3d1c36d2ad945cebe4951c103351e62","8abcf6677be3439f97bb3375a3de366c","like","2020-08-03 08:36:00","video","travel","like","positive",50,"58348"
"c3d1c36d2ad945cebe4951c103351e62","948f7e9d49bb4770bc9dcb3fb65cca15","dislike","2021-05-03 22:36:00","video","travel","dislike","negative",10,"58348"
"c3d1c36d2ad945cebe4951c103351e62","948f7e9d49bb4770bc9dcb3fb65cca15","heart","2020-11-02 16:55:00","video","travel","heart","positive",60,"58348"
"c3d1c36d2ad945cebe4951c103351e62","b3a846395a4f4c978ea82ac49882e27a","disgust","2021-02-14 11:53:00","video","travel","disgust","negative",0,"58348"
"c3d1c36d2ad945cebe4951c103351e62","b7fb20284cfc440ba1b14101f12f7abe","like","2021-04-17 06:33:00","video","travel","like","positive",50,"58348"
"c3d1c36d2ad945cebe4951c103351e62","b870b76474474990a8d4024d33e0e67d","worried","2020-08-25 04:39:00","video","travel","worried","negative",12,"58348"
"c3d1c36d2ad945cebe4951c103351e62","bcdf88dc2a524716bc24a1b46040c8ce","indifferent","2020-09-17 04:48:00","video","travel","indifferent","neutral",20,"58348"
"c3d1c36d2ad945cebe4951c103351e62","bec3a622137349c29d57e0281c34f5cf","worried","2020-09-16 11:17:00","video","travel","worried","negative",12,"58348"
"c3d1c36d2ad945cebe4951c103351e62","d9aab962e9644afd83eeabda0865da67","disgust","2020-09-16 21:40:00","video","travel","disgust","negative",0,"58348"
"c3d1c36d2ad945cebe4951c103351e62","e2377b94f06a49eda266377c4b07e980","indifferent","2021-03-12 14:20:00","video","travel","indifferent","neutral",20,"58348"
"c3d1c36d2ad945cebe4951c103351e62","f11e8adfa5504e7aab81dbccd952dff8","scared","2020-06-28 13:58:00","video","travel","scared","negative",15,"58348"
"c3d1c36d2ad945cebe4951c103351e62","f4ed8f9c5eac4d77a206c60afda2921a","love","2020-07-01 03:15:00","video","travel","love","positive",65,"58348"
"c3d1c36d2ad945cebe4951c103351e62","fb4654ffce234a77b52a50f8948b5664","cherish","2021-01-26 14:49:00","video","travel","cherish","positive",70,"58348"
"c82d3a993d11407d96489f9560f40d7f","22056f9e465444e9930d2fabdeb80f95","scared","2021-04-21 13:44:00","photo","travel","scared","negative",15,"58348"
"c82d3a993d11407d96489f9560f40d7f","30be215659d1451ebeea1a3690200a2b","adore","2020-07-28 16:24:00","photo","travel","adore","positive",72,"58348"
"c82d3a993d11407d96489f9560f40d7f","392bf6a1dd7348a59fd9431749f2a8ef","hate","2021-02-22 18:02:00","photo","travel","hate","negative",5,"58348"
"c82d3a993d11407d96489f9560f40d7f","3d5f257e556b4e19b127977bc5c4daed","scared","2020-11-08 12:01:00","photo","travel","scared","negative",15,"58348"
"c82d3a993d11407d96489f9560f40d7f","98411adfcfc0400daac8e215571ef3f2","heart","2021-02-23 16:34:00","photo","travel","heart","positive",60,"58348"
"c82d3a993d11407d96489f9560f40d7f","a4fd79209edf493084bd7a38b3bf9cec","scared","2020-12-01 12:58:00","photo","travel","scared","negative",15,"58348"
"c82d3a993d11407d96489f9560f40d7f","e43acf25fcfb4dbfbc8cccbe16c329e7","dislike","2020-11-28 06:50:00","photo","travel","dislike","negative",10,"58348"
"c82d3a993d11407d96489f9560f40d7f","e74edcea5db44412a4ceeb7c5adc314a","adore","2021-02-27 21:19:00","photo","travel","adore","positive",72,"58348"
"c82d3a993d11407d96489f9560f40d7f","fa16aabbfac34310b19cce7021eb825b","indifferent","2021-05-07 10:33:00","photo","travel","indifferent","neutral",20,"58348"
"cba3c6466b1043fea1afa0276815288f","6eb62858f6f34846805452df483979de","love","2020-11-12 13:08:00","video","travel","love","positive",65,"58348"
"cba3c6466b1043fea1afa0276815288f","8b49caadbcc543debf4034a66ff8805c","intrigued","2021-03-30 06:48:00","video","travel","intrigued","positive",45,"58348"
"cba3c6466b1043fea1afa0276815288f","a710ab29b72a42c8a79b42e63d4a8bfd","cherish","2020-12-06 10:53:00","video","travel","cherish","positive",70,"58348"
"cba3c6466b1043fea1afa0276815288f","c76c339388e247b0ac37dc4f2053f5a5","disgust","2020-12-25 07:00:00","video","travel","disgust","negative",0,"58348"
"cba3c6466b1043fea1afa0276815288f","e8849148148249269f28a537630b9ba2","interested","2021-04-09 23:13:00","video","travel","interested","positive",30,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","0f21b6d67be6484c9698d851ad7d43c5","interested","2021-04-03 17:46:00","GIF","travel","interested","positive",30,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","108fc1be9c15440a9cab634c3f414dcc","cherish","2020-10-31 10:25:00","GIF","travel","cherish","positive",70,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","108fc1be9c15440a9cab634c3f414dcc","like","2020-12-13 06:01:00","GIF","travel","like","positive",50,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","109782f941414d5a826f9a4ea672f65b","super love","2021-06-01 06:29:00","GIF","travel","super love","positive",75,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","1bcc3c26e82e40f49d163311c8c1ddf6","peeking","2020-07-23 02:37:00","GIF","travel","peeking","neutral",35,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","2026ccb677b2494c9b6ba5d32aa86776","love","2021-01-18 13:48:00","GIF","travel","love","positive",65,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","22056f9e465444e9930d2fabdeb80f95","disgust","2020-10-18 09:06:00","GIF","travel","disgust","negative",0,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","22056f9e465444e9930d2fabdeb80f95","super love","2021-05-19 21:29:00","GIF","travel","super love","positive",75,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","2941011bf21444308a14e791ed0805bb","heart","2021-03-16 06:45:00","GIF","travel","heart","positive",60,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","2bd9c167e06c47c1a9783403d6724606","like","2021-06-03 12:13:00","GIF","travel","like","positive",50,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","317c70d5fe654663afb1150108e0e55c","disgust","2020-08-19 13:59:00","GIF","travel","disgust","negative",0,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","3a80467c0f1f49cab9041938ea2177a9","want","2020-08-20 20:02:00","GIF","travel","want","positive",70,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","3efc3621873a4b80a0cb27e531d600be","hate","2021-06-07 19:06:00","GIF","travel","hate","negative",5,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","3f2d07e5360448739737bb44340773d8","love","2021-06-01 07:50:00","GIF","travel","love","positive",65,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","7246fed187254dbbbccd5451346f122d","dislike","2020-12-02 10:57:00","GIF","travel","dislike","negative",10,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","7246fed187254dbbbccd5451346f122d","interested","2020-06-24 01:30:00","GIF","travel","interested","positive",30,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","72d2587e8fae4626a73d352e6465ba0f","disgust","2021-05-24 08:25:00","GIF","travel","disgust","negative",0,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","76a034b7e1634735a15bb0ff645ca627","intrigued","2021-03-28 19:21:00","GIF","travel","intrigued","positive",45,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","90e2caab9daa4bf08104c25e6c70c59d","interested","2021-01-27 20:18:00","GIF","travel","interested","positive",30,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","aab5b5d2682b4b2789aecf7803f76786","interested","2020-09-05 05:22:00","GIF","travel","interested","positive",30,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","ae600af5c1f04b1fadb01b4c246373e4","want","2021-02-14 18:43:00","GIF","travel","want","positive",70,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","b473e898b7b04a57959d484bf4cc4483","indifferent","2021-03-17 11:25:00","GIF","travel","indifferent","neutral",20,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","bb987a93cd4f4b6b86910997ff8a8ce8","disgust","2020-09-01 16:16:00","GIF","travel","disgust","negative",0,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","bbe8f83caf9c4dabb5fa7925822e450d","want","2020-07-21 00:19:00","GIF","travel","want","positive",70,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","cd5fd7db871541b78f4a11a65b638d8e","peeking","2020-10-09 06:56:00","GIF","travel","peeking","neutral",35,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","cf34e8eef50847bcbaa1bcc576e1084d","like","2020-09-20 03:58:00","GIF","travel","like","positive",50,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","d4dc38d45c80428f95dab746a275531c","adore","2021-04-15 07:39:00","GIF","travel","adore","positive",72,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","d51a34038bab4d88af4fa429c6d8c168","disgust","2020-09-21 09:35:00","GIF","travel","disgust","negative",0,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","db392b866ba54a9b933aa2553488bb62","heart","2020-09-03 09:31:00","GIF","travel","heart","positive",60,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","e0e16358f8504085bc5aed8e6a4b2ec1","disgust","2020-09-11 03:52:00","GIF","travel","disgust","negative",0,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","ef629f00391d4a79af7477a9afdbbd41","worried","2020-09-01 02:29:00","GIF","travel","worried","negative",12,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","f46eee2a60244046a6f45232366edb87","like","2021-02-12 10:15:00","GIF","travel","like","positive",50,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","fb4654ffce234a77b52a50f8948b5664","want","2020-07-15 19:38:00","GIF","travel","want","positive",70,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","fd7396b2a18b449cb326e676aebd7776","love","2020-11-19 00:43:00","GIF","travel","love","positive",65,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","fe0e2711bad04a0a90fab2d9e8c773a8","indifferent","2021-03-11 06:50:00","GIF","travel","indifferent","neutral",20,"58348"
"d0c1d7f4773549a9ab6b2cdb2338a609","fe224147e8934178b46eb12f22bd7ed1","hate","2020-08-20 09:58:00","GIF","travel","hate","negative",5,"58348"
"d6c98c19573347fd9b03e4574fbe4220","4bcb2c2e36ed4d5d90a1440993e9f6d2","super love","2021-06-04 22:00:00","photo","travel","super love","positive",75,"58348"
"d6c98c19573347fd9b03e4574fbe4220","9bb5d0840b28435285915b5a4efecdf0","cherish","2020-07-29 23:40:00","photo","travel","cherish","positive",70,"58348"
"d6c98c19573347fd9b03e4574fbe4220","f50ac0303af84e07aacfdccff353b8f6","heart","2021-04-24 06:42:00","photo","travel","heart","positive",60,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","0828c4e163ec4121aa07eefd37954bb9","peeking","2021-04-01 02:50:00","photo","travel","peeking","neutral",35,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","0a1cde5779ab4c61b6641d3b290b43cf","hate","2020-08-28 20:02:00","photo","travel","hate","negative",5,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","104c4dcb70d54d87b5b58b67205891fe","hate","2021-05-24 10:42:00","photo","travel","hate","negative",5,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","1932a90486ba4438bb52b7e6516a4019","interested","2021-04-05 15:09:00","photo","travel","interested","positive",30,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","1ea3d5d67e6d4554b31dea31dc2150f9","cherish","2020-10-17 16:42:00","photo","travel","cherish","positive",70,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","24789387968b425a883614e243cda16c","worried","2020-08-12 01:11:00","photo","travel","worried","negative",12,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","26c6734f42b648f8a08ee1c3a79019d0","disgust","2020-12-05 05:54:00","photo","travel","disgust","negative",0,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","2bd9c167e06c47c1a9783403d6724606","disgust","2020-07-14 18:30:00","photo","travel","disgust","negative",0,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","306662a5e17a44a4bb67cc858ae1dccd","worried","2021-04-30 14:08:00","photo","travel","worried","negative",12,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","3956593b7739426ab7a5e841c95a5df9","scared","2020-09-12 03:55:00","photo","travel","scared","negative",15,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","3f218ab6a2884ee8affc3d02a9cbff5f","interested","2021-01-27 03:55:00","photo","travel","interested","positive",30,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","41b0ee0928684c4ba22db533a7fa46af","want","2020-12-10 05:40:00","photo","travel","want","positive",70,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","49da0743cb4d4c84b6a2537bbe7256d1","like","2020-07-04 09:05:00","photo","travel","like","positive",50,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","4c0558bcb0d944b08b705fc6acb6c362","adore","2020-12-07 04:38:00","photo","travel","adore","positive",72,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","4c731e4803774d7db4c8b2174b774ed8","want","2020-12-19 22:25:00","photo","travel","want","positive",70,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","5d454588283d459d915dc48a2cb4c27f","adore","2020-10-16 22:16:00","photo","travel","adore","positive",72,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","64b82ed580dc4fbb9dfcd7e037684f0e","dislike","2020-12-12 15:22:00","photo","travel","dislike","negative",10,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","6ecb39b18f8544f1b2f30cffcba4d731","intrigued","2021-01-01 07:25:00","photo","travel","intrigued","positive",45,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","77a7b81e96f74e5a92c75b07f7333913","indifferent","2021-03-04 09:46:00","photo","travel","indifferent","neutral",20,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","7adafb3c7c7c492bbe5b5ddd9ff1316a","interested","2020-11-12 21:49:00","photo","travel","interested","positive",30,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","7bf3ce80784e42a0b06adbbd1e31a9b7","dislike","2021-02-03 15:43:00","photo","travel","dislike","negative",10,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","7d8c8c7777a84743b35f349c0ac07866","worried","2021-01-08 22:31:00","photo","travel","worried","negative",12,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","9851114045c44faa9962fea5ad618ea3","want","2020-09-02 14:41:00","photo","travel","want","positive",70,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","9e9cf8e7673147dabc0f3a487e835586","dislike","2021-03-26 15:38:00","photo","travel","dislike","negative",10,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","a483c273aee544bc883ed6963157aa4c","indifferent","2021-03-12 19:52:00","photo","travel","indifferent","neutral",20,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","a559688e3f10436fa25e8ad553eacb89","dislike","2020-09-16 02:18:00","photo","travel","dislike","negative",10,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","aa71ef91252d4c9992adcf617f09fced","like","2021-01-01 17:31:00","photo","travel","like","positive",50,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","ade9db41034e4b27befb42117025dab0","scared","2020-09-06 06:45:00","photo","travel","scared","negative",15,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","b7fb20284cfc440ba1b14101f12f7abe","intrigued","2020-08-29 14:50:00","photo","travel","intrigued","positive",45,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","c1c53b8cb6a84343a3694a0595a97807","hate","2020-07-20 05:54:00","photo","travel","hate","negative",5,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","cab84c6ae34243ab85a19c6ac1e93bac","dislike","2020-12-21 08:28:00","photo","travel","dislike","negative",10,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","ded166ee173b4a56bc6d464c35709670","love","2020-09-30 20:27:00","photo","travel","love","positive",65,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","df1e7940d51440aaaf3ae742792c4b5e","dislike","2020-10-19 17:04:00","photo","travel","dislike","negative",10,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","e206e31b5f854964b6ead7ee5324def1","disgust","2020-11-12 10:25:00","photo","travel","disgust","negative",0,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","e32722f469b14affb13b8928ea08fd6a","interested","2021-03-16 17:24:00","photo","travel","interested","positive",30,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","e32722f469b14affb13b8928ea08fd6a","worried","2021-02-12 16:44:00","photo","travel","worried","negative",12,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","e74edcea5db44412a4ceeb7c5adc314a","worried","2020-09-13 07:57:00","photo","travel","worried","negative",12,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","e8493c327f6f4e57a691cf0df6f015c9","interested","2021-06-13 04:01:00","photo","travel","interested","positive",30,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","e8c9386c8fbc40cc9587ccb912ec5c10","heart","2021-02-21 22:43:00","photo","travel","heart","positive",60,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","f2a3b679edc84b0e9793995ef2e100f2","disgust","2021-04-19 06:15:00","photo","travel","disgust","negative",0,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","f50ac0303af84e07aacfdccff353b8f6","dislike","2020-09-03 11:58:00","photo","travel","dislike","negative",10,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","f50ac0303af84e07aacfdccff353b8f6","love","2021-04-06 05:28:00","photo","travel","love","positive",65,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","fd4da61a510243118b9f2ec57bfac6b1","dislike","2020-08-10 20:30:00","photo","travel","dislike","negative",10,"58348"
"d90a34f160ed4a79b7bffd22efa12e4c","ffdb3615516c422faa24a137e3027d3a","dislike","2021-02-11 00:34:00","photo","travel","dislike","negative",10,"58348"
"e6ee2244938249a98cbffa54aaaa2392","87026ce7fd0b4b579126d4bae2c1ee0e","intrigued","2021-03-03 18:40:00","audio","travel","intrigued","positive",45,"58348"
